General Ildefonso Vázquez;General Ildefonso Vázquez;;-0.5;male;
General Jesús Carranza;General Jesús Carranza;;-0.5;male;
General Jesús García Morales;General Jesús García Morales;;-1.0;male;
General Joaquín Amaro;General Joaquín Amaro;;-0.5;male;
General Juan Cano;General Juan Cano;;-0.5;male;
General Juan Enriquez;General Juan Enriquez;;-0.5;male;
General Juan Enríquez;General Juan Enríquez;;-0.5;male;
General Juan Enríquez;General Juan Enríquez;;-0.5;male;
General Juan Manuel Torrea;General Juan Manuel Torrea;;-0.5;male;
Avenida General Lázaro Cárdenas;General Lázaro Cárdenas;;-0.5;male;
General Lázaro Cárdenas;General Lázaro Cárdenas;;-0.5;male;
General Lázaro Cárdenas;General Lázaro Cárdenas;;-0.5;male;
General Lázaro Cárdenas;General Lázaro Cárdenas;;-0.5;male;
General León;General León;;-0.5;male;
General Maclovio Herrera;General Maclovio Herrera;;-0.5;male;
General Manuel Gutiérrez Nájera;General Manuel Gutiérrez Nájera;;-0.5;male;
General Mariano Arista;General Mariano Arista;;-0.5;male;
Calzada General Mariano Escobedo;General Mariano Escobedo;;-0.5;male;
General Melchor Muzquiz;General Melchor Muzquiz;;-0.5;male;
General Melchor Múzquiz;General Melchor Múzquiz;;-0.5;male;
General Méndez;General Méndez;;-0.5;male;
General Mendoza;General Mendoza;;-0.5;male;
Primera General Miguel Enriquez Guzmán;General Miguel Enriquez Guzmán;;-0.5;male;
General Pablo García;General Pablo García;;-0.5;male;
General Porfirio Díaz;General Porfirio Díaz;;-0.5;male;
General Prim;General Prim;;-0.5;male;
General Raúl Herrera;General Raúl Herrera;;-0.5;male;
Avenida General Severino Ceniceros;General Severino Ceniceros;;-0.5;male;
General Sóstenes Rocha;General Sóstenes Rocha;;-0.5;male;
General Tiburcio Montiel;General Tiburcio Montiel;;-1.0;male;
General Vicente Villada;General Vicente da;;-0.5;male;
General Zuazua;General Zuazua;;-0.5;male;
Genovevo Rivas;Genovevo Rivas;;-1.0;male;
George Washington;George Washington;;-1.0;male;
Gerardo Murillo;Gerardo Murillo;;-0.5;male;
Germán Campo;Germán Campo;;-0.5;male;
Germán Valdés;Germán Valdés;;-0.5;male;
Germán Valdés;Germán Valdés;;-0.5;male;
Gerzayn Ugarte;Gerzayn Ugarte;;-1.0;male;
Giuseppe Verdi;Giuseppe Verdi;;-0.5;male;
Glorieta Colón;Glorieta Colón;;-0.5;male;
Glorieta Los Ahuehuetes;Glorieta Los Ahuehuetes;;-0.5;male;
Glorieta Simón Bolivar;Glorieta Simón Bolivar;;-0.5;male;
Gob. Agustín Vicente Eguía;Gob. Agustín Vicente Eguía;;-0.5;male;
Gob. José María Tornel;Gob. José María Tornel;;-0.5;male;
Gob. Rafael Rebollar;Gob. Rafael Rebollar;;-0.5;male;
Gob. Sanchez Colin;Gob. Sanchez Colin;;-0.5;male;
Gobernador Abundio Gómez;Gobernador Abundio Gómez;;-0.5;male;
Gobernador Agustín Millan;Gobernador Agustín Millan;;-0.5;male;
Gobernador Agustín Vicente Eguía;Gobernador Agustín Vicente Eguía;;-0.5;male;
Gobernador Alfredo del Mazo;Gobernador Alfredo del Mazo;;-0.5;male;
Gobernador Alfredo del Mazo;Gobernador Alfredo del Mazo;;-0.5;male;
Gobernador Cristóbal Solano;Gobernador Cristóbal Solano;;-0.5;male;
Gobernador Doctor Antonio Vilchis Barbosa;Gobernador Doctor Antonio Vilchis Barbosa;;-0.5;male;
Gobernador Doctor Antonio Vilchis Barbosa;Gobernador Doctor Antonio Vilchis Barbosa;;-0.5;male;
Gobernador Eduardo Villada;Gobernador Eduardo da;;-0.5;male;
Gobernador Eduardo Villada;Gobernador Eduardo da;;-0.5;male;
Gobernador Eucario López;Gobernador Eucario López;;-0.5;male;
Gobernador Filiberto Gómez;Gobernador Filiberto Gómez;;-0.5;male;
Gobernador Francisco J. González;Gobernador Francisco J. González;;-0.5;male;
Gobernador General C. Tejeda;Gobernador General  Tejeda;;-0.5;male;
Gobernador General Fernando González;Gobernador General Fernando González;;-0.5;male;
Gobernador General Fernando González;Gobernador General Fernando González;;-0.5;male;
Gobernador Gregorio V. Gelati;Gobernador Gregorio V. Gelati;;-0.5;male;
Gobernador Gustavo Baz;Gobernador Gustavo Baz;;-0.5;male;
Gobernador Ignacio Esteva;Gobernador Ignacio Esteva;;-0.5;male;
Gobernador Ignacio Pichardo Pagaza;Gobernador Ignacio Pichardo Pagaza;;-0.5;male;
Gobernador Ingeniero Salvador Sanchez Colín;Gobernador Ingeniero Salvador Sanchez Colín;;-0.5;male;
Gobernador Isidro Fabela;Gobernador Isidro Fabela;;-0.5;male;
Gobernador Isidro Fabela;Gobernador Isidro Fabela;;-0.5;male;
Gobernador Isidro Fabela;Gobernador Isidro Fabela;;-0.5;male;
Gobernador Joaquín Pérez;Gobernador Joaquín Pérez;;-0.5;male;
Gobernador José Ceballos;Gobernador José Ceballos;;-0.65;male;
Gobernador Licenciado Carlos Castillo;Gobernador Licenciado Carlos Castillo;;-0.5;male;
Avenida Gobernador Licenciado Isidro Fabela;Gobernador Licenciado Isidro Fabela;;-0.5;male;
Gobernador Luis G. Curiel;Gobernador Luis G. Curiel;;-0.99;male;
Gobernador Luis G. Vieyra;Gobernador Luis G. Vieyra;;-0.5;male;
Gobernador Manuel Campos Mena;Gobernador Manuel Campos Mena;;-0.5;male;
Gobernador Manuel Medina Garduño;Gobernador Manuel Medina Garduño;;-0.5;male;
Gobernador Manuel Reyes Veramendi;Gobernador Manuel Reyes Veramendi;;-0.5;male;
Gobernador Rafael M. Hidalgo;Gobernador Rafael M. Hidalgo;;-0.5;male;
Gobernador Rafael Rebollar;Gobernador Rafael Rebollar;;-0.5;male;
Gobernador Vicente Villada;Gobernador Vicente da;;-0.5;male;
Gobernador Wenceslao Labra;Gobernador Wenceslao Labra;;-0.5;male;
Godard;Godard;;-1.0;male;
Godard;Godard;;-1.0;male;
Goethe;Goethe;;-0.5;male;
A. Gómez;Gómez;;-1.0;male;
Valle Gómez;Gómez;;-1.0;male;
Villa Gómez;Gómez;;-1.0;male;
Gómez Farias;Gómez Farias;;-0.5;male;
Gómez Farías;Gómez Farías;;-1.0;male;
Gómez Farías;Gómez Farías;;-1.0;male;
Gómez Farías;Gómez Farías;;-1.0;male;
Gómez Palacio;Gómez Palacio;;-0.5;male;
Gonzáles Aragón;Gonzáles Aragón;;-0.5;male;
González Blanco;González Blanco;;-0.5;male;
Gonzalez Calderon;Gonzalez Calderon;;-0.5;male;
González Camarena;González Camarena;;-0.5;male;
Gonzalez Ortega;Gonzalez Ortega;;-0.5;male;
Gonzalo Curiel;Gonzalo Curiel;;-1.0;male;
Gral. Gonzalo Novoa;Gonzalo Novoa;;-0.5;male;
Calle Gorieta de Colón;Gorieta Colón;;-1.0;male;
Gpe. Victoria;Gpe. Victoria;;-1.0;male;
Graciano Sanchez;Graciano Sanchez;;-0.5;male;
Graciano Sánchez;Graciano Sánchez;;-0.5;male;
Graciano Sánchez;Graciano Sánchez;;-0.5;male;
A. Graham Bell;Graham Bell;;-0.98;male;
Grak. Miguel Brizuela;Grak. Miguel Brizuela;;-0.5;male;
Gral Alfredo Rueda Quijano;Gral Alfredo Rueda Quijano;;-0.5;male;
Gral Pedro Luis Ogazón;Gral Pedro Luis Ogazón;;-0.5;male;
Gral. A. Cardenas Rodiguez;Gral.  Cardenas Rodiguez;;-0.5;male;
Gral. Francisco Villareal;Gral. Francisco real;;-0.5;male;
Gregorio A. Tello;Gregorio  Tello;;-0.99;male;
Gregorio Allegri;Gregorio Allegri;;-0.99;male;
Gregorio López;Gregorio López;;-0.99;male;
Gregorio Melero;Gregorio Melero;;-0.99;male;
Gregorio Payró;Gregorio Payró;;-0.99;male;
Gregorio Sosa;Gregorio Sosa;;-0.5;male;
Gregorio Torres Quintero;Gregorio Torres Quintero;;-0.99;male;
Greneral Plutarco Elías Calles;Greneral Plutarco Elías s;;-0.88;male;
Greneral Plutarco Elías Calles;Greneral Plutarco Elías s;;-0.88;male;
Guadalue Victoria;Guadalue Victoria;;-1.0;male;
Gral. Guadalupe VIctoria;Guadalupe VIctoria;;-1.0;male;
Guadalupe Victoria;Guadalupe Victoria;;-1.0;male;
Guadalupe Victoria;Guadalupe Victoria;;-1.0;male;
Guadalupe Victoria;Guadalupe Victoria;;-1.0;male;
Guadalupe Victoria;Guadalupe Victoria;;-1.0;male;
Segunda Guadalupe Victoria;Guadalupe Victoria;;-1.0;male;
Avenida Guadalupe Victória;Guadalupe Victória;;-1.0;male;
Avenida Guadalupe Victória;Guadalupe Victória;;-1.0;male;
Villa de Guerrero;Guerrero;;-1.0;male;
Villa de Guerrero;Guerrero;;-1.0;male;
Villa Guerrero;Guerrero;;-1.0;male;
Guido Reni;Guido Reni;;-1.0;male;
Guillermo Aguirre;Guillermo Aguirre;;-0.5;male;
Guillermo Barroso;Guillermo Barroso;;-0.5;male;
Guillermo Bonilla;Guillermo Bonilla;;-0.5;male;
Guillermo F.;Guillermo F.;;-1.0;male;
Guillermo Haro;Guillermo Haro;;-0.5;male;
Guillermo Macorni;Guillermo Macorni;;-0.5;male;
Guillermo Marconi;Guillermo Marconi;;-0.5;male;
GUILLERMO MASSIEU H;GUILLERMO MASSIEU H;;-0.5;male;
Guillermo Massieu H.;Guillermo Massieu H.;;-0.5;male;
Guillermo Meza;Guillermo Meza;;-0.5;male;
Guillermo Ordorica;Guillermo Ordorica;;-0.5;male;
Calz. Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Cerrada de Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Cerrada Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Primera Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Segunda Guillermo Prieto;Guillermo Prieto;;-0.5;male;
Guillermo Ramos;Guillermo Ramos;;-0.5;male;
Guillermo Vaca;Guillermo Vaca;;-0.5;male;
Gumersindo Esquer;Gumersindo Esquer;;-1.0;male;
Gustavo A. Madero;Gustavo  Madero;;-0.5;male;
Gustavo A. Madero;Gustavo  Madero;;-0.5;male;
Gustavo A. Minutti;Gustavo  Minutti;;-0.5;male;
Gustavo Baz;Gustavo Baz;;-0.5;male;
Gustavo Baz;Gustavo Baz;;-0.5;male;
Gustavo Baz Prada;Gustavo Baz Prada;;-0.5;male;
Gustavo Bazán;Gustavo Bazán;;-0.5;male;
Gustavo Bazán;Gustavo Bazán;;-0.5;male;
Gustavo Días Ordaz;Gustavo Días Ordaz;;-0.5;male;
Gustavo Diaz Ordaz;Gustavo Diaz Ordaz;;-0.5;male;
Cerrada Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Primera Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Segunda Gustavo Díaz Ordaz;Gustavo Díaz Ordaz;;-0.5;male;
Gustavo Durán González;Gustavo Durán González;;-0.5;male;
Gustavo E. Campa;Gustavo E. Campa;;-0.5;male;
Gustavo Garmendia;Gustavo Garmendia;;-0.5;male;
Gustavo Salazar Bejarano;Gustavo Salazar Bejarano;;-0.5;male;
Gutiérrez Zamora;Gutiérrez Zamora;;-0.97;male;
Hank González;Hank González;;-0.5;male;
Harry Truman;Harry Truman;;-0.5;male;
Héctor Astilla;Héctor Astilla;;-0.5;male;
Hector Fierro;Hector Fierro;;-0.5;male;
Héctor Hernández;Héctor Hernández;;-0.5;male;
Hegel;Hegel;;-0.5;male;
Heraclito;Heraclito;;-0.5;male;
Herbert Hoover;Herbert Hoover;;-0.5;male;
Heriberto Enríquez;Heriberto Enríquez;;-0.5;male;
Heriberto Frias;Heriberto Frias;;-0.5;male;
Heriberto Frías;Heriberto Frías;;-0.5;male;
Heriberto Frías;Heriberto Frías;;-0.5;male;
Hermilo Novelo;Hermilo Novelo;;-0.5;male;
Herminio Chavarría;Herminio Chavarría;;-0.5;male;
Herminio Cheverria;Herminio Cheverria;;-0.5;male;
Hernán Cortés;Hernán Cortés;;-0.5;male;
Hernán Cortés;Hernán Cortés;;-0.5;male;
Héroes Ferrocarileros;Héroes Ferrocarileros;;-1.0;male;
Herrera Delgado;Herrera Delgado;;-0.5;male;
Avenida Hidalgo;Hidalgo;;-0.5;male;
Avenida Hidalgo;Hidalgo;;-0.5;male;
Higinio Herrera;Higinio Herrera;;-0.5;male;
Hilario Esparza;Hilario Esparza;;-0.5;male;
Hipólito Villa;Hipólito;;-0.5;male;
Hnos. Wright;Hnos. Wright;;-0.5;male;
Homero;Homero;;-1.0;male;
Honorio Segura;Honorio Segura;;-0.5;male;
Horacio;Horacio;;-0.5;male;
Horacio Nelson;Horacio Nelson;;-1.0;male;
Horacio Nelson;Horacio Nelson;;-1.0;male;
Horacio Ruiz;Horacio Ruiz;;-0.5;male;
Horacio Sobarzo;Horacio Sobarzo;;-0.5;male;
Calle Horacio Zuñiga;Horacio Zuñiga;;-0.5;male;
Avenida Hospital Benito Juárez;Hospital Benito Juárez;;-0.5;male;
Hugo Cervantes;Hugo Cervantes;;-1.0;male;
Hugo Chamberlein;Hugo Chamberlein;;-1.0;male;
Humberto Serrano;Humberto Serrano;;-0.5;male;
Humboldt;Humboldt;;-0.5;male;
Villa Ibáñez;Ibáñez;;-0.5;male;
Avenida Ignacio Aldama;Ignacio Aldama;;-1.0;male;
Ignacio Aldama;Ignacio Aldama;;-1.0;male;
Ignacio Aldama;Ignacio Aldama;;-1.0;male;
Ignacio Aldama;Ignacio Aldama;;-1.0;male;
Segunda Ignacio Aldama;Ignacio Aldama;;-1.0;male;
Calle Ignacio Allende;Ignacio Allende;;-1.0;male;
Calle Ignacio Allende;Ignacio Allende;;-1.0;male;
Ignacio Allende;Ignacio Allende;;-1.0;male;
Ignacio Allende;Ignacio Allende;;-1.0;male;
Ignacio Allende;Ignacio Allende;;-1.0;male;
Ignacio Allende;Ignacio Allende;;-1.0;male;
Primera Ignacio Allende;Ignacio Allende;;-1.0;male;
Primera Ignacio Allende;Ignacio Allende;;-1.0;male;
Ignacio Almager;Ignacio Almager;;-1.0;male;
Ignacio Altamirano;Ignacio Altamirano;;-1.0;male;
Ignacio Barrera;Ignacio Barrera;;-1.0;male;
Ignacio Chávez;Ignacio Chávez;;-1.0;male;
Ignacio Comonfort;Ignacio Comonfort;;-1.0;male;
Ignacio Comonfort;Ignacio Comonfort;;-1.0;male;
Ignacio Comonfort;Ignacio Comonfort;;-1.0;male;
Ignacio Comonfort;Ignacio Comonfort;;-1.0;male;
Ignacio Danti;Ignacio Danti;;-1.0;male;
Ignacio Elías;Ignacio Elías;;-1.0;male;
Ignacio F. Herrerías;Ignacio F. Herrerías;;-1.0;male;
Ignacio Fernández;Ignacio Fernández;;-1.0;male;
Ignacio L. Pesquería;Ignacio L. Pesquería;;-1.0;male;
Ignacio L. Vallarta;Ignacio L. Vallarta;;-0.5;male;
Ignacio Lopez Rayón;Ignacio Lopez Rayón;;-1.0;male;
Ignacio López Rayón;Ignacio López Rayón;;-1.0;male;
Ignacio López Rayón;Ignacio López Rayón;;-1.0;male;
Ignacio López Tarso;Ignacio López Tarso;;-1.0;male;
Ignacio Manuel Altamirano;Ignacio Manuel Altamirano;;-1.0;male;
Ignacio Manuel Altamirano;Ignacio Manuel Altamirano;;-1.0;male;
Primera Ignacio Manuel Altamirano;Ignacio Manuel Altamirano;;-1.0;male;
Segunda Ignacio Manuel Altamirano;Ignacio Manuel Altamirano;;-1.0;male;
Ignacio Mariscal;Ignacio Mariscal;;-1.0;male;
Ignacio Martínez;Ignacio Martínez;;-1.0;male;
Ignacio Mejia;Ignacio Mejia;;-1.0;male;
Ignacio Mejia;Ignacio Mejia;;-1.0;male;
Ignacio Molina;Ignacio Molina;;-0.5;male;
Ignacio Moreno;Ignacio Moreno;;-1.0;male;
Ignacio Ortíz;Ignacio Ortíz;;-1.0;male;
Calle Ignacio Pichardo Pagasa;Ignacio Pichardo Pagasa;;-1.0;male;
Calle Ignacio Pichardo Pagaza;Ignacio Pichardo Pagaza;;-1.0;male;
Ignacio Ramirez;Ignacio Ramirez;;-1.0;male;
Ignacio Ramirez;Ignacio Ramirez;;-1.0;male;
Ignacio Ramirez;Ignacio Ramirez;;-1.0;male;
Ignacio Ramírez;Ignacio Ramírez;;-1.0;male;
Ignacio Ramírez;Ignacio Ramírez;;-1.0;male;
Ignacio Ramírez;Ignacio Ramírez;;-1.0;male;
Ignacio Ramos Praslow;Ignacio Ramos Praslow;;-1.0;male;
Ignacio Ramos Praslow;Ignacio Ramos Praslow;;-1.0;male;
Ignacio Rayón;Ignacio Rayón;;-1.0;male;
Ignacio Rayón;Ignacio Rayón;;-1.0;male;
Ignacio Revueltas;Ignacio Revueltas;;-1.0;male;
Ignacio Sierra;Ignacio Sierra;;-0.88;male;
Ignacio Valdivia;Ignacio Valdivia;;-1.0;male;
Calz. Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Calz. Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Calzada Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Calzada Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Ignacio Zaragoza;Ignacio Zaragoza;;-1.0;male;
Ignacio Zargoza;Ignacio Zargoza;;-1.0;male;
Indalecio Porrua;Indalecio Porrua;;-0.5;male;
Ing. A. Vidal;Ing.  Vidal;;-0.5;male;
Ing. Álvarez;Ing. Álvarez;;-0.5;male;
Ing. Antonio Narro Acuña;Ing. Antonio Narro Acuña;;-0.5;male;
Ing. Aurelio Leyva;Ing. Aurelio Leyva;;-0.5;male;
Ing. Barajas Lozano;Ing. Barajas Lozano;;-0.5;male;
Av. Ing. Eduardo Molina;Ing. Eduardo Molina;;-0.5;male;
Av. Ing. Eduardo Molina;Ing. Eduardo Molina;;-0.5;male;
Ing. Juan Álvarez;Ing. Juan Álvarez;;-0.5;male;
Ing. Juan de Dios;Ing. Juan de Dios;;-0.5;male;
Ingeniero Epifanio Ramírez;Ingeniero Epifanio Ramírez;;-0.5;male;
Ingeniero Luque Loyola;Ingeniero Luque Loyola;;-0.74;male;
Ingeniero Pascual Ortiz Rubio;Ingeniero Pascual Ortiz Rubio;;-0.5;male;
Ingeniero Pascual Ortíz Rubio;Ingeniero Pascual Ortíz Rubio;;-0.5;male;
Inocencio Arreola;Inocencio Arreola;;-0.5;male;
Avenida Insurgente Eugenio Giron;Insurgente Eugenio Giron;;-0.5;male;
Avenida Insurgentes Norte;Insurgentes Norte;;-0.5;male;
Isaac Costero Tudanca;Isaac Costero Tudanca;;-0.5;male;
Isaac Ochoterena;Isaac Ochoterena;;-0.5;male;
Isidoro Olvera;Isidoro Olvera;;-0.5;male;
Isidro Fabela;Isidro Fabela;;-0.5;male;
Isidro Fabela;Isidro Fabela;;-0.5;male;
Isidro Fabela;Isidro Fabela;;-0.5;male;
Isidro Fabela;Isidro Fabela;;-0.5;male;
Isidro García;Isidro García;;-0.5;male;
Isidro Tapia;Isidro Tapia;;-0.5;male;
Isidro Vetanco;Isidro Vetanco;;-1.0;male;
Ismael Marenco;Ismael Marenco;;-1.0;male;
J. María Bocanegra;J. María Bocanegra;;-0.52;male;
J. Maria del Castillo Velasco;J. Maria del Castillo Velasco;;-0.98;male;
Jacinto Canek;Jacinto Canek;;-0.5;male;
Jacinto Pallares;Jacinto Pallares;;-0.5;male;
Jacobo Callot;Jacobo Callot;;-0.5;male;
Jacobo Polanco;Jacobo Polanco;;-0.5;male;
Jacobo Watt;Jacobo Watt;;-0.5;male;
Jaime Balmes;Jaime Balmes;;-0.64;male;
Jaime Henrich;Jaime Henrich;;-0.64;male;
Jaime Nuno;Jaime Nuno;;-0.64;male;
Jaime Nuno;Jaime Nuno;;-0.64;male;
Jaime Nuno;Jaime Nuno;;-0.64;male;
Jaime Nunó;Jaime Nunó;;-0.64;male;
Jaime Nunó;Jaime Nunó;;-0.64;male;
Jaime Nunó;Jaime Nunó;;-0.64;male;
Jaime Torres Bodet;Jaime Torres Bodet;;-0.64;male;
Jaime Torres Bodet;Jaime Torres Bodet;;-0.64;male;
Jaime Torres Bodet (antes Cipres);Jaime Torres Bodet (antes Cipres);;-0.64;male;
James Cook;James Cook;;-0.99;male;
James Monroe;James Monroe;;-1.0;male;
James Sullivan;James Sullivan;;-0.99;male;
Av. Javier Barros Sierra;Javier Barros Sierra;;-0.99;male;
Avenida Javier Barros Sierra;Javier Barros Sierra;;-0.99;male;
Javier Barros Sierra;Javier Barros Sierra;;-0.99;male;
Javier Echeverría;Javier Echeverría;;-1.0;male;
Javier Echeverría;Javier Echeverría;;-1.0;male;
Javier Martínez;Javier Martínez;;-1.0;male;
Calle Javier Rojo Gomez;Javier Rojo Gomez;;-1.0;male;
Javier Solís;Javier Solís;;-1.0;male;
Javier Solís;Javier Solís;;-1.0;male;
Javier Sorondo;Javier Sorondo;;-1.0;male;
Jeorge Jiménez Cantú;Jeorge Jiménez Cantú;;-1.0;male;
Jesus A. Flores;Jesus  Flores;;-0.98;male;
Jesús Araujo;Jesús Araujo;;-0.5;male;
Jesús Arriaga;Jesús Arriaga;;-0.5;male;
Jesús Azuela;Jesús Azuela;;-0.5;male;
Jesús Capistrán;Jesús Capistrán;;-0.5;male;
Jesús Capistrán;Jesús Capistrán;;-0.5;male;
Jesús Carranza;Jesús Carranza;;-0.5;male;
Jesús Castro;Jesús Castro;;-0.5;male;
Jesus del Monte;Jesus del Monte;;-0.98;male;
Jesus del Monte;Jesus del Monte;;-0.98;male;
Jesús Espino;Jesús Espino;;-0.5;male;
Jesús Galindo y Villa;Jesús Galindo y;;-1.0;male;
Jesús Gaona;Jesús Gaona;;-0.5;male;
Av. Jesús Garcia;Jesús Garcia;;-0.5;male;
Jesús Garcia;Jesús Garcia;;-0.5;male;
Jesús García;Jesús García;;-0.5;male;
Jesús García;Jesús García;;-0.5;male;
Jesús Garibay;Jesús Garibay;;-0.5;male;
Jesús González Ortega;Jesús González Ortega;;-0.5;male;
Jesús Jiménez;Jesús Jiménez;;-0.5;male;
Jesús Leucona;Jesús Leucona;;-0.5;male;
Jesús Maria;Jesús Maria;;-0.56;male;
Jesús María;Jesús María;;-0.5;male;
Jesús María;Jesús María;;-0.5;male;
Jesús María;Jesús María;;-0.5;male;
Jesús Morales;Jesús Morales;;-1.0;male;
Jesús Nolasco;Jesús Nolasco;;-1.0;male;
Jesús Olmos V. Contreras;Jesús Olmos V. Contreras;;-0.96;male;
Avenida Jesús Reyes Heroles;Jesús Reyes Heroles;;-0.73;male;
Jesus Rico;Jesus Rico;;-0.98;male;
Jesus Rico;Jesus Rico;;-0.98;male;
Jesús Rico;Jesús Rico;;-0.5;male;
Jesús Rocha;Jesús Rocha;;-0.5;male;
Cerrada de Jesus Romero Flores;Jesus Romero Flores;;-0.98;male;
Jesus Romero Flores;Jesus Romero Flores;;-0.98;male;
Jesús Romero Flores;Jesús Romero Flores;;-1.0;male;
Jesús Romero Flores;Jesús Romero Flores;;-1.0;male;
Jesús Urueta;Jesús Urueta;;-0.5;male;
Calle Jiménez Cervantes;Jiménez Cervantes;;-0.5;male;
Joaquín;Joaquín;;-0.5;male;
Joaquín Aguirre;Joaquín Aguirre;;-0.5;male;
Gral. Joaquín Amaro;Joaquín Amaro;;-0.98;male;
Gral. Joaquín Amaro;Joaquín Amaro;;-0.98;male;
Joaquín Amaro;Joaquín Amaro;;-0.98;male;
Joaquin Argaiz;Joaquin Argaiz;;-1.0;male;
Joaquín Baranda;Joaquín Baranda;;-0.5;male;
Joaquín Camarillo;Joaquín Camarillo;;-1.0;male;
Joaquin de la Vega;Joaquin de la Vega;;-0.5;male;
Joaquín Fernéandez de Lizardi;Joaquín Fernéandez de Lizardi;;-0.93;male;
Joaquín Gallo;Joaquín Gallo;;-0.99;male;
Joaquín García Icazbalceta;Joaquín García Icazbalceta;;-0.5;male;
Cerrada Joaquin Herrera;Joaquin Herrera;;-0.5;male;
Joaquin Herrera;Joaquin Herrera;;-0.5;male;
Joaquín Herrera;Joaquín Herrera;;-0.5;male;
Joaquín Ibarguen;Joaquín Ibarguen;;-0.5;male;
Joaquín Iturbide;Joaquín Iturbide;;-0.5;male;
Joaquin Martinez de Alba;Joaquin Martinez de Alba;;-0.5;male;
Joaquin Pardave;Joaquin Pardave;;-1.0;male;
Joaquín Pardavé;Joaquín Pardavé;;-0.5;male;
Joaquín Pardavé;Joaquín Pardavé;;-0.5;male;
Joaquín Romo;Joaquín Romo;;-1.0;male;
Joaquín Tlausel;Joaquín Tlausel;;-1.0;male;
John F. Kennedy;John F. Kennedy;;-0.99;male;
John F. Kennedy;John F. Kennedy;;-0.99;male;
John F. Kennedy;John F. Kennedy;;-0.99;male;
John Fitzgerald Kennedy;John Fitzgerald Kennedy;;-0.99;male;
John Taylor;John Taylor;;-1.0;male;
Callejón Aquiles Serdán;jón Aquiles Serdán;;-1.0;male;
Callejón del Artista;jón Artista;;-0.5;male;
Callejón Bugambilias;jón Bugambilias;;-1.0;male;
Callejón Campo Tasajeras;jón Campo Tasajeras;;-1.0;male;
Callejón Canal Seco;jón Canal Seco;;-1.0;male;
Callejón Capulín;jón Capulín;;-1.0;male;
Callejón Corregidora;jón Corregidora;;-0.5;male;
Callejón de la Espuela;jón Espuela;;-0.5;male;
Callejón Eucalipto;jón Eucalipto;;-1.0;male;
Callejón Felipe Ángeles;jón Felipe Ángeles;;-1.0;male;
Callejón Hidalgo;jón Hidalgo;;-1.0;male;
Callejon del Huerto;jon Huerto;;-0.99;male;
Callejón Ignacio Zaragoza;jón Ignacio Zaragoza;;-0.5;male;
Callejón López Velarde;jón López Velarde;;-0.5;male;
Callejón Madero;jón Madero;;-1.0;male;
Callejón del Mezquite;jón Mezquite;;-0.5;male;
Callejón Pañal;jón Pañal;;-0.5;male;
Callejón Salvador Díaz Mirón;jón Salvador Díaz Mirón;;-1.0;male;
Callejón Simón Bolívar;jón Simón Bolívar;;-0.5;male;
Callejón de la Torres;jón Torres;;-1.0;male;
Callejón Zacapa;jón Zacapa;;-0.5;male;
Callejón Zacatecas;jón Zacatecas;;-1.0;male;
Jorge Carrizo;Jorge Carrizo;;-1.0;male;
Jorge Enciso;Jorge Enciso;;-1.0;male;
Jorge González Reina;Jorge González Reina;;-0.5;male;
Jorge Ibarguengoitia;Jorge Ibarguengoitia;;-0.5;male;
Calle Jorge Jiménez Cantú;Jorge Jiménez Cantú;;-1.0;male;
Jorge Jiménez Cantú;Jorge Jiménez Cantú;;-1.0;male;
Jorge Negrete;Jorge Negrete;;-1.0;male;
Primera Jorge Negrete;Jorge Negrete;;-1.0;male;
Jorge Ruiz Reyes;Jorge Ruiz Reyes;;-1.0;male;
Jorge Trueba Barrera;Jorge Trueba Barrera;;-0.5;male;
José Alvarado;José Alvarado;;-0.5;male;
José Álvarez;José Álvarez;;-0.5;male;
José Beltrán;José Beltrán;;-0.5;male;
Segunda José Beltrán;José Beltrán;;-0.5;male;
José Bernal;José Bernal;;-0.5;male;
José de la Rosa;José de la Rosa;;-0.5;male;
José del Pilar;José del Pilar;;-0.5;male;
